z_Rp,density_g_cm3,pressure_dyn_cm2,temperature_K,tau,velocity_km_s
-35.22727272727273,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-35.15395894428153,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-35.08064516129032,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-35.00733137829912,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.93401759530792,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.860703812316714,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.787390029325515,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.71407624633431,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.64076246334311,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.56744868035191,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.4941348973607,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.4208211143695,3.608628355852097e-20,5.907870787082029e-07,256012.50832500157,8.306446689396938e-08,357.186469153548
-34.347507331378296,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-34.274193548387096,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-34.2008797653959,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-34.12756598240469,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-34.05425219941349,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.98093841642229,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.907624633431084,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.834310850439884,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.76099706744868,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.68768328445748,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.61436950146628,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.54105571847507,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.46774193548387,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.394428152492665,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.321114369501466,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.247800586510266,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.17448680351906,3.6024526665235745e-20,5.890942715147567e-07,255716.56989121603,1.0969625067336005e-07,357.200851234869
-33.10117302052786,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-33.02785923753666,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.95454545454545,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.881231671554254,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.80791788856305,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.73460410557185,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.66129032258065,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.58797653958944,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.51466275659824,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.441348973607035,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.368035190615835,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.294721407624635,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.22140762463343,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.14809384164223,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.07478005865103,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-32.00146627565982,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-31.928152492668623,3.595816374733594e-20,5.872771730236665e-07,255398.2803037376,1.355882164105119e-07,357.21530162218716
-31.85483870967742,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.781524926686217,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.708211143695014,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.63489736070381,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.56158357771261,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.488269794721408,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.414956011730204,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.341642228739,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.268328445747798,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.1950146627566,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.121700879765395,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-31.048387096774192,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.975073313782993,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.90175953079179,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.828445747800586,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.755131964809383,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.68181818181818,3.5890393451013554e-20,5.854237449227814e-07,255072.9871142641,1.6073548872671196e-07,357.2298733955311
-30.60850439882698,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.535190615835777,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.461876832844574,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.38856304985337,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.315249266862168,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.241935483870968,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.168621700879765,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.09530791788856,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-30.021994134897362,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.94868035190616,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.875366568914956,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.802052785923753,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.72873900293255,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.65542521994135,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.582111436950147,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.508797653958943,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.435483870967744,3.582228667517012e-20,5.835628470574245e-07,254745.59515188218,1.8516247584272446e-07,357.2444911626948
-29.362170087976537,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-29.288856304985337,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-29.215542521994134,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-29.14222873900293,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-29.06891495601173,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.995601173020525,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.922287390029325,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.848973607038122,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.77565982404692,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.70234604105572,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.629032258064516,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.555718475073313,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.482404692082113,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.409090909090907,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.335777126099707,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.262463343108504,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.1891495601173,3.5754179757971397e-20,5.817038930205281e-07,254417.80708786874,2.0888321659458827e-07,357.2593078074961
-28.1158357771261,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-28.042521994134894,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.969208211143695,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.89589442815249,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.82258064516129,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.74926686217009,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.675953079178885,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.602639296187682,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.529325513196483,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.456011730205276,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.382697947214076,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.309384164222873,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.23607038123167,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.16275659824047,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.089442815249264,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-27.016129032258064,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-26.94281524926686,3.5686146081015004e-20,5.79851265516493e-07,254091.01866724668,2.3192714532191427e-07,357.2741500341103
-26.869501466275658,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.796187683284458,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.722873900293255,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.64956011730205,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.576246334310852,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.502932551319645,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.429618768328446,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.356304985337243,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.28299120234604,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.20967741935484,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.136363636363633,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-26.063049853372434,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.98973607038123,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.916422287390027,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.843108504398828,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.769794721407624,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.69648093841642,3.561844088070425e-20,5.780081468225452e-07,253764.81631611605,2.543054872179169e-07,357.2892564668429
-25.62316715542522,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.549853372434015,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.476539589442815,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.403225806451612,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.32991202346041,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.25659824046921,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.183284457478003,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.109970674486803,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-25.0366568914956,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.963343108504397,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.890029325513197,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.816715542521994,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.74340175953079,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.67008797653959,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.596774193548384,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.523460410557185,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.45014662756598,3.5550805191021305e-20,5.761712349601551e-07,253439.60613898828,2.760479137056972e-07,357.30438092906826
-24.37683284457478,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-24.30351906158358,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-24.230205278592372,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-24.156891495601172,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-24.08357771260997,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-24.010263929618766,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-23.936950146627566,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-23.863636363636363,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-23.79032258064516,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-23.71700879765396,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
-23.643695014662754,3.548350250341819e-20,5.743437197015422e-07,253114.92189202513,2.9716274745916646e-07,357.3198502022269
